kmsg.timestamp:last,4934.963682
slabinfo.ext4_groupinfo_4k.active_slabs,18
slabinfo.ext4_groupinfo_4k.num_slabs,18
slabinfo.RAWv6.active_objs,84
slabinfo.RAWv6.num_objs,84
slabinfo.RAWv6.active_slabs,3
slabinfo.RAWv6.num_slabs,3
slabinfo.UDPv6.active_objs,100
slabinfo.UDPv6.num_objs,100
slabinfo.UDPv6.active_slabs,4
slabinfo.UDPv6.num_slabs,4
slabinfo.TCPv6.active_objs,52
slabinfo.TCPv6.num_objs,52
slabinfo.TCPv6.active_slabs,4
slabinfo.TCPv6.num_slabs,4
slabinfo.scsi_sense_cache.active_objs,160
slabinfo.scsi_sense_cache.num_objs,160
slabinfo.scsi_sense_cache.active_slabs,5
slabinfo.scsi_sense_cache.num_slabs,5
slabinfo.mqueue_inode_cache.active_objs,18
slabinfo.mqueue_inode_cache.num_objs,18
slabinfo.mqueue_inode_cache.active_slabs,1
slabinfo.mqueue_inode_cache.num_slabs,1
slabinfo.fuse_request.active_objs,40
slabinfo.fuse_request.num_objs,40
slabinfo.fuse_request.active_slabs,2
slabinfo.fuse_request.num_slabs,2
slabinfo.fuse_inode.active_objs,21
slabinfo.fuse_inode.num_objs,21
slabinfo.fuse_inode.active_slabs,1
slabinfo.fuse_inode.num_slabs,1
slabinfo.ecryptfs_headers.active_objs,8
slabinfo.ecryptfs_headers.num_objs,8
slabinfo.ecryptfs_headers.active_slabs,1
slabinfo.ecryptfs_headers.num_slabs,1
slabinfo.ecryptfs_dentry_info_cache.active_objs,128
slabinfo.ecryptfs_dentry_info_cache.num_objs,128
slabinfo.ecryptfs_dentry_info_cache.active_slabs,1
slabinfo.ecryptfs_dentry_info_cache.num_slabs,1
slabinfo.squashfs_inode_cache.active_objs,15180
slabinfo.squashfs_inode_cache.num_objs,15180
slabinfo.squashfs_inode_cache.active_slabs,660
slabinfo.squashfs_inode_cache.num_slabs,660
slabinfo.jbd2_journal_head.active_objs,1582
slabinfo.jbd2_journal_head.num_objs,1582
slabinfo.jbd2_journal_head.active_slabs,46
slabinfo.jbd2_journal_head.num_slabs,46
slabinfo.jbd2_revoke_table_s.active_objs,768
slabinfo.jbd2_revoke_table_s.num_objs,768
slabinfo.jbd2_revoke_table_s.active_slabs,3
slabinfo.jbd2_revoke_table_s.num_slabs,3
slabinfo.ext4_inode_cache.active_objs,236781
slabinfo.ext4_inode_cache.num_objs,236794
slabinfo.ext4_inode_cache.active_slabs,7893
slabinfo.ext4_inode_cache.num_slabs,7893
slabinfo.ext4_allocation_context.active_objs,128
slabinfo.ext4_allocation_context.num_objs,128
slabinfo.ext4_allocation_context.active_slabs,4
slabinfo.ext4_allocation_context.num_slabs,4
slabinfo.ext4_pending_reservation.active_objs,512
slabinfo.ext4_pending_reservation.num_objs,512
slabinfo.ext4_pending_reservation.active_slabs,4
slabinfo.ext4_pending_reservation.num_slabs,4
slabinfo.ext4_extent_status.active_objs,414124
slabinfo.ext4_extent_status.num_objs,414602
slabinfo.ext4_extent_status.active_slabs,4064
slabinfo.ext4_extent_status.num_slabs,4064
slabinfo.mbcache.active_objs,876
slabinfo.mbcache.num_objs,876
slabinfo.mbcache.active_slabs,12
slabinfo.mbcache.num_slabs,12
slabinfo.fscrypt_info.active_objs,1856
slabinfo.fscrypt_info.num_objs,1856
slabinfo.fscrypt_info.active_slabs,29
slabinfo.fscrypt_info.num_slabs,29
slabinfo.fscrypt_ctx.active_objs,340
slabinfo.fscrypt_ctx.num_objs,340
slabinfo.fscrypt_ctx.active_slabs,4
slabinfo.fscrypt_ctx.num_slabs,4
slabinfo.dnotify_struct.active_objs,128
slabinfo.dnotify_struct.num_objs,128
slabinfo.dnotify_struct.active_slabs,1
slabinfo.dnotify_struct.num_slabs,1
slabinfo.posix_timers_cache.active_objs,51
slabinfo.posix_timers_cache.num_objs,51
slabinfo.posix_timers_cache.active_slabs,3
slabinfo.posix_timers_cache.num_slabs,3
slabinfo.UNIX.active_objs,666
slabinfo.UNIX.num_objs,688
slabinfo.UNIX.active_slabs,43
slabinfo.UNIX.num_slabs,43
slabinfo.xfrm_dst_cache.active_objs,1025
slabinfo.xfrm_dst_cache.num_objs,1125
slabinfo.xfrm_dst_cache.active_slabs,45
slabinfo.xfrm_dst_cache.num_slabs,45
slabinfo.RAW.active_objs,51
slabinfo.RAW.num_objs,51
slabinfo.RAW.active_slabs,3
slabinfo.RAW.num_slabs,3
slabinfo.tw_sock_TCP.active_objs,17
slabinfo.tw_sock_TCP.num_objs,17
slabinfo.tw_sock_TCP.active_slabs,1
slabinfo.tw_sock_TCP.num_slabs,1
slabinfo.request_sock_TCP.active_objs,26
slabinfo.request_sock_TCP.num_objs,26
slabinfo.request_sock_TCP.active_slabs,1
slabinfo.request_sock_TCP.num_slabs,1
slabinfo.TCP.active_objs,60
slabinfo.TCP.num_objs,60
slabinfo.TCP.active_slabs,4
slabinfo.TCP.num_slabs,4
slabinfo.hugetlbfs_inode_cache.active_objs,26
slabinfo.hugetlbfs_inode_cache.num_objs,26
slabinfo.hugetlbfs_inode_cache.active_slabs,1
slabinfo.hugetlbfs_inode_cache.num_slabs,1
slabinfo.dquot.active_objs,395
slabinfo.dquot.num_objs,408
slabinfo.dquot.active_slabs,25
slabinfo.dquot.num_slabs,25
slabinfo.eventpoll_pwq.active_objs,728
slabinfo.eventpoll_pwq.num_objs,728
slabinfo.eventpoll_pwq.active_slabs,13
slabinfo.eventpoll_pwq.num_slabs,13
slabinfo.dax_cache.active_objs,42
slabinfo.dax_cache.num_objs,42
slabinfo.dax_cache.active_slabs,2
slabinfo.dax_cache.num_slabs,2
slabinfo.request_queue.active_objs,60
slabinfo.request_queue.num_objs,60
slabinfo.request_queue.active_slabs,4
slabinfo.request_queue.num_slabs,4
slabinfo.biovec-max.active_objs,106
slabinfo.biovec-max.num_objs,117
slabinfo.biovec-max.active_slabs,29
slabinfo.biovec-max.num_slabs,29
slabinfo.biovec-128.active_objs,144
slabinfo.biovec-128.num_objs,144
slabinfo.biovec-128.active_slabs,9
slabinfo.biovec-128.num_slabs,9
slabinfo.biovec-64.active_objs,64
slabinfo.biovec-64.num_objs,64
slabinfo.biovec-64.active_slabs,4
slabinfo.biovec-64.num_slabs,4
slabinfo.dmaengine-unmap-256.active_objs,15
slabinfo.dmaengine-unmap-256.num_objs,15
slabinfo.dmaengine-unmap-256.active_slabs,1
slabinfo.dmaengine-unmap-256.num_slabs,1
slabinfo.dmaengine-unmap-128.active_objs,30
slabinfo.dmaengine-unmap-128.num_objs,30
slabinfo.dmaengine-unmap-128.active_slabs,1
slabinfo.dmaengine-unmap-128.num_slabs,1
slabinfo.dmaengine-unmap-16.active_objs,84
slabinfo.dmaengine-unmap-16.num_objs,84
slabinfo.dmaengine-unmap-16.active_slabs,4
slabinfo.dmaengine-unmap-16.num_slabs,4
slabinfo.dmaengine-unmap-2.active_objs,189258
slabinfo.dmaengine-unmap-2.num_objs,189303
slabinfo.dmaengine-unmap-2.active_slabs,2957
slabinfo.dmaengine-unmap-2.num_slabs,2957
slabinfo.sock_inode_cache.active_objs,875
slabinfo.sock_inode_cache.num_objs,875
slabinfo.sock_inode_cache.active_slabs,35
slabinfo.sock_inode_cache.num_slabs,35
slabinfo.skbuff_ext_cache.active_objs,128
slabinfo.skbuff_ext_cache.num_objs,128
slabinfo.skbuff_ext_cache.active_slabs,4
slabinfo.skbuff_ext_cache.num_slabs,4
slabinfo.skbuff_fclone_cache.active_objs,240
slabinfo.skbuff_fclone_cache.num_objs,240
slabinfo.skbuff_fclone_cache.active_slabs,15
slabinfo.skbuff_fclone_cache.num_slabs,15
slabinfo.skbuff_head_cache.active_objs,336
slabinfo.skbuff_head_cache.num_objs,384
slabinfo.skbuff_head_cache.active_slabs,24
slabinfo.skbuff_head_cache.num_slabs,24
slabinfo.file_lock_cache.active_objs,72
slabinfo.file_lock_cache.num_objs,72
slabinfo.file_lock_cache.active_slabs,4
slabinfo.file_lock_cache.num_slabs,4
slabinfo.net_namespace.active_objs,10
slabinfo.net_namespace.num_objs,10
slabinfo.net_namespace.active_slabs,2
slabinfo.net_namespace.num_slabs,2
slabinfo.shmem_inode_cache.active_objs,1564
slabinfo.shmem_inode_cache.num_objs,1564
slabinfo.shmem_inode_cache.active_slabs,68
slabinfo.shmem_inode_cache.num_slabs,68
slabinfo.task_delay_info.active_objs,1224
slabinfo.task_delay_info.num_objs,1224
slabinfo.task_delay_info.active_slabs,24
slabinfo.task_delay_info.num_slabs,24
slabinfo.taskstats.active_objs,92
slabinfo.taskstats.num_objs,92
slabinfo.taskstats.active_slabs,4
slabinfo.taskstats.num_slabs,4
slabinfo.proc_dir_entry.active_objs,756
slabinfo.proc_dir_entry.num_objs,756
slabinfo.proc_dir_entry.active_slabs,36
slabinfo.proc_dir_entry.num_slabs,36
slabinfo.pde_opener.active_objs,408
slabinfo.pde_opener.num_objs,408
slabinfo.pde_opener.active_slabs,4
slabinfo.pde_opener.num_slabs,4
slabinfo.proc_inode_cache.active_objs,9358
slabinfo.proc_inode_cache.num_objs,9552
slabinfo.proc_inode_cache.active_slabs,398
slabinfo.proc_inode_cache.num_slabs,398
slabinfo.bdev_cache.active_objs,76
slabinfo.bdev_cache.num_objs,76
slabinfo.bdev_cache.active_slabs,4
slabinfo.bdev_cache.num_slabs,4
slabinfo.kernfs_node_cache.active_objs,27360
slabinfo.kernfs_node_cache.num_objs,27360
slabinfo.kernfs_node_cache.active_slabs,912
slabinfo.kernfs_node_cache.num_slabs,912
slabinfo.mnt_cache.active_objs,903
slabinfo.mnt_cache.num_objs,903
slabinfo.mnt_cache.active_slabs,43
slabinfo.mnt_cache.num_slabs,43
slabinfo.filp.active_objs,7699
slabinfo.filp.num_objs,8855
slabinfo.filp.active_slabs,553
slabinfo.filp.num_slabs,553
slabinfo.inode_cache.active_objs,22086
slabinfo.inode_cache.num_objs,22086
slabinfo.inode_cache.active_slabs,818
slabinfo.inode_cache.num_slabs,818
slabinfo.dentry.active_objs,299655
slabinfo.dentry.num_objs,299798
slabinfo.dentry.active_slabs,14276
slabinfo.dentry.num_slabs,14276
slabinfo.names_cache.active_objs,87
slabinfo.names_cache.num_objs,105
slabinfo.names_cache.active_slabs,13
slabinfo.names_cache.num_slabs,13
slabinfo.lsm_file_cache.active_objs,8840
slabinfo.lsm_file_cache.num_objs,8840
slabinfo.lsm_file_cache.active_slabs,52
slabinfo.lsm_file_cache.num_slabs,52
slabinfo.buffer_head.active_objs,914874
slabinfo.buffer_head.num_objs,950485
slabinfo.buffer_head.active_slabs,24371
slabinfo.buffer_head.num_slabs,24371
slabinfo.nsproxy.active_objs,292
slabinfo.nsproxy.num_objs,292
slabinfo.nsproxy.active_slabs,4
slabinfo.nsproxy.num_slabs,4
slabinfo.vm_area_struct.active_objs,25947
slabinfo.vm_area_struct.num_objs,25977
slabinfo.vm_area_struct.active_slabs,1367
slabinfo.vm_area_struct.num_slabs,1367
slabinfo.mm_struct.active_objs,359
slabinfo.mm_struct.num_objs,359
slabinfo.mm_struct.active_slabs,11
slabinfo.mm_struct.num_slabs,11
slabinfo.files_cache.active_objs,406
slabinfo.files_cache.num_objs,406
slabinfo.files_cache.active_slabs,17
slabinfo.files_cache.num_slabs,17
slabinfo.signal_cache.active_objs,630
slabinfo.signal_cache.num_objs,630
slabinfo.signal_cache.active_slabs,21
slabinfo.signal_cache.num_slabs,21
slabinfo.sighand_cache.active_objs,419
slabinfo.sighand_cache.num_objs,419
slabinfo.sighand_cache.active_slabs,27
slabinfo.sighand_cache.num_slabs,27
slabinfo.task_struct.active_objs,558
slabinfo.task_struct.num_objs,605
slabinfo.task_struct.active_slabs,121
slabinfo.task_struct.num_slabs,121
slabinfo.cred_jar.active_objs,1321
slabinfo.cred_jar.num_objs,1321
slabinfo.cred_jar.active_slabs,62
slabinfo.cred_jar.num_slabs,62
slabinfo.anon_vma_chain.active_objs,15160
slabinfo.anon_vma_chain.num_objs,15213
slabinfo.anon_vma_chain.active_slabs,237
slabinfo.anon_vma_chain.num_slabs,237
slabinfo.anon_vma.active_objs,8760
slabinfo.anon_vma.num_objs,9200
slabinfo.anon_vma.active_slabs,200
slabinfo.anon_vma.num_slabs,200
slabinfo.pid.active_objs,1376
slabinfo.pid.num_objs,1376
slabinfo.pid.active_slabs,43
slabinfo.pid.num_slabs,43
slabinfo.Acpi-Operand.active_objs,1736
slabinfo.Acpi-Operand.num_objs,1736
slabinfo.Acpi-Operand.active_slabs,31
slabinfo.Acpi-Operand.num_slabs,31
slabinfo.Acpi-ParseExt.active_objs,312
slabinfo.Acpi-ParseExt.num_objs,312
slabinfo.Acpi-ParseExt.active_slabs,8
slabinfo.Acpi-ParseExt.num_slabs,8
slabinfo.Acpi-State.active_objs,408
slabinfo.Acpi-State.num_objs,408
slabinfo.Acpi-State.active_slabs,8
slabinfo.Acpi-State.num_slabs,8
slabinfo.Acpi-Namespace.active_objs,612
slabinfo.Acpi-Namespace.num_objs,612
slabinfo.Acpi-Namespace.active_slabs,6
slabinfo.Acpi-Namespace.num_slabs,6
slabinfo.numa_policy.active_objs,31
slabinfo.numa_policy.num_objs,31
slabinfo.numa_policy.active_slabs,1
slabinfo.numa_policy.num_slabs,1
slabinfo.trace_event_file.active_objs,1610
slabinfo.trace_event_file.num_objs,1610
slabinfo.trace_event_file.active_slabs,35
slabinfo.trace_event_file.num_slabs,35
slabinfo.ftrace_event_field.active_objs,3910
slabinfo.ftrace_event_field.num_objs,3910
slabinfo.ftrace_event_field.active_slabs,46
slabinfo.ftrace_event_field.num_slabs,46
slabinfo.pool_workqueue.active_objs,749
slabinfo.pool_workqueue.num_objs,813
slabinfo.pool_workqueue.active_slabs,50
slabinfo.pool_workqueue.num_slabs,50
slabinfo.radix_tree_node.active_objs,79026
slabinfo.radix_tree_node.num_objs,79419
slabinfo.radix_tree_node.active_slabs,2836
slabinfo.radix_tree_node.num_slabs,2836
slabinfo.task_group.active_objs,100
slabinfo.task_group.num_objs,100
slabinfo.task_group.active_slabs,4
slabinfo.task_group.num_slabs,4
slabinfo.dma-kmalloc-512.active_objs,16
slabinfo.dma-kmalloc-512.num_objs,16
slabinfo.dma-kmalloc-512.active_slabs,1
slabinfo.dma-kmalloc-512.num_slabs,1
slabinfo.kmalloc-rcl-192.active_objs,42
slabinfo.kmalloc-rcl-192.num_objs,42
slabinfo.kmalloc-rcl-192.active_slabs,2
slabinfo.kmalloc-rcl-192.num_slabs,2
slabinfo.kmalloc-rcl-128.active_objs,768
slabinfo.kmalloc-rcl-128.num_objs,768
slabinfo.kmalloc-rcl-128.active_slabs,24
slabinfo.kmalloc-rcl-128.num_slabs,24
slabinfo.kmalloc-rcl-96.active_objs,1386
slabinfo.kmalloc-rcl-96.num_objs,1386
slabinfo.kmalloc-rcl-96.active_slabs,33
slabinfo.kmalloc-rcl-96.num_slabs,33
slabinfo.kmalloc-rcl-64.active_objs,52615
slabinfo.kmalloc-rcl-64.num_objs,52650
slabinfo.kmalloc-rcl-64.active_slabs,822
slabinfo.kmalloc-rcl-64.num_slabs,822
slabinfo.kmalloc-8k.active_objs,140
slabinfo.kmalloc-8k.num_objs,140
slabinfo.kmalloc-8k.active_slabs,35
slabinfo.kmalloc-8k.num_slabs,35
slabinfo.kmalloc-4k.active_objs,959
slabinfo.kmalloc-4k.num_objs,976
slabinfo.kmalloc-4k.active_slabs,122
slabinfo.kmalloc-4k.num_slabs,122
slabinfo.kmalloc-2k.active_objs,976
slabinfo.kmalloc-2k.num_objs,1024
slabinfo.kmalloc-2k.active_slabs,64
slabinfo.kmalloc-2k.num_slabs,64
slabinfo.kmalloc-1k.active_objs,1192
slabinfo.kmalloc-1k.num_objs,1280
slabinfo.kmalloc-1k.active_slabs,80
slabinfo.kmalloc-1k.num_slabs,80
slabinfo.kmalloc-512.active_objs,1691
slabinfo.kmalloc-512.num_objs,1728
slabinfo.kmalloc-512.active_slabs,108
slabinfo.kmalloc-512.num_slabs,108
slabinfo.kmalloc-256.active_objs,768
slabinfo.kmalloc-256.num_objs,768
slabinfo.kmalloc-256.active_slabs,48
slabinfo.kmalloc-256.num_slabs,48
slabinfo.kmalloc-192.active_objs,1617
slabinfo.kmalloc-192.num_objs,1617
slabinfo.kmalloc-192.active_slabs,77
slabinfo.kmalloc-192.num_slabs,77
slabinfo.kmalloc-128.active_objs,1216
slabinfo.kmalloc-128.num_objs,1216
slabinfo.kmalloc-128.active_slabs,38
slabinfo.kmalloc-128.num_slabs,38
slabinfo.kmalloc-96.active_objs,3607
slabinfo.kmalloc-96.num_objs,3669
slabinfo.kmalloc-96.active_slabs,87
slabinfo.kmalloc-96.num_slabs,87
slabinfo.kmalloc-64.active_objs,8224
slabinfo.kmalloc-64.num_objs,8512
slabinfo.kmalloc-64.active_slabs,133
slabinfo.kmalloc-64.num_slabs,133
slabinfo.kmalloc-32.active_objs,7040
slabinfo.kmalloc-32.num_objs,7040
slabinfo.kmalloc-32.active_slabs,55
slabinfo.kmalloc-32.num_slabs,55
slabinfo.kmalloc-16.active_objs,6656
slabinfo.kmalloc-16.num_objs,6656
slabinfo.kmalloc-16.active_slabs,26
slabinfo.kmalloc-16.num_slabs,26
slabinfo.kmalloc-8.active_objs,6144
slabinfo.kmalloc-8.num_objs,6144
slabinfo.kmalloc-8.active_slabs,12
slabinfo.kmalloc-8.num_slabs,12
slabinfo.kmem_cache_node.active_objs,192
slabinfo.kmem_cache_node.num_objs,192
slabinfo.kmem_cache_node.active_slabs,3
slabinfo.kmem_cache_node.num_slabs,3
slabinfo.kmem_cache.active_objs,168
slabinfo.kmem_cache.num_objs,168
slabinfo.kmem_cache.active_slabs,8
slabinfo.kmem_cache.num_slabs,8
mpstat.cpu.all.usr%,1.4076063829787233
mpstat.cpu.all.sys%,5.422074468085106
mpstat.cpu.all.iowait%,57.45627659574468
mpstat.cpu.all.soft%,2.160425531914894
mpstat.cpu.all.idle%,33.55452127659574
meminfo.MemTotal,16422936
meminfo.MemFree,10784661
meminfo.Memused,5638274
meminfo.MemAvailable,15269084
meminfo.Buffers,354100
meminfo.Cached,3973305
meminfo.Active,1715934
meminfo.Inactive,3232078
meminfo.Active(anon),621518
meminfo.Inactive(anon),9584
meminfo.Active(file),1094415
meminfo.Inactive(file),3222494
meminfo.Unevictable,32
meminfo.Mlocked,32
meminfo.SwapTotal,1003516
meminfo.SwapFree,1003516
meminfo.Dirty,4040
meminfo.Writeback,10
meminfo.AnonPages,620632
meminfo.Mapped,232798
meminfo.Shmem,10500
meminfo.KReclaimable,503672
meminfo.Slab,553078
meminfo.SReclaimable,503672
meminfo.SUnreclaim,49405
meminfo.KernelStack,8568
meminfo.PageTables,32018
meminfo.CommitLimit,9214984
meminfo.Committed_AS,3368233
meminfo.VmallocTotal,34359738367
meminfo.Percpu,1232
meminfo.Hugepagesize,2048
meminfo.DirectMap4k,176064
meminfo.DirectMap2M,16601088
meminfo.max_used_kB,32698
